file,symbol_name,symbol_type,line,exported,used_by,references,behavior_impact,evidence_refs,verdict
options-bot/config.py,VIX_REGIME_NORMAL_MULTIPLIER,constant,247,TRUE,options-bot/ml/regime_adjuster.py; options-bot/strategies/base_strategy.py,4,configuration parameter,,
options-bot/config.py,VIX_REGIME_HIGH_MULTIPLIER,constant,248,TRUE,options-bot/ml/regime_adjuster.py; options-bot/strategies/base_strategy.py,4,configuration parameter,,
options-bot/config.py,VIX_REGIME_ENABLED,constant,249,TRUE,options-bot/strategies/base_strategy.py,2,configuration parameter,,
options-bot/config.py,VIX_PROXY_SHORT_TICKER,constant,252,TRUE,options-bot/data/vix_provider.py,3,configuration parameter,,
options-bot/config.py,VIX_PROXY_MID_TICKER,constant,253,TRUE,options-bot/data/vix_provider.py,3,configuration parameter,,
options-bot/config.py,ALERT_WEBHOOK_URL,constant,258,TRUE,options-bot/utils/alerter.py,5,configuration parameter,,
options-bot/config.py,LOG_LEVEL,constant,263,TRUE,options-bot/main.py; options-bot/scripts/backtest.py,3,configuration parameter,,
options-bot/config.py,LOG_FORMAT,constant,264,TRUE,options-bot/main.py; options-bot/scripts/backtest.py; options-bot/scripts/train_model.py; options-bot/scripts/walk_forward_backtest.py,11,configuration parameter,,
options-bot/config.py,VERSION,constant,269,TRUE,options-bot/backend/app.py; options-bot/backend/routes/system.py; options-bot/main.py,6,configuration parameter,,
options-bot/config.py,import:os,import,7,FALSE,,0,configuration parameter,,
options-bot/config.py,import:pathlib.Path,import,8,FALSE,,0,configuration parameter,,
options-bot/config.py,import:dotenv.load_dotenv,import,9,FALSE,,0,configuration parameter,,
options-bot/data/alpaca_provider.py,logger,variable,35,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/earnings_calendar.py; options-bot/data/greeks_calculator.py...,1552,data provider,,
options-bot/data/alpaca_provider.py,ALPACA_MAX_BARS_PER_REQUEST,constant,38,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,MAX_RETRIES,constant,40,TRUE,options-bot/data/theta_provider.py,4,data provider,,
options-bot/data/alpaca_provider.py,RETRY_DELAY_SECONDS,constant,41,TRUE,options-bot/data/theta_provider.py,2,data provider,,
options-bot/data/alpaca_provider.py,AlpacaStockProvider,class,44,TRUE,options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py; options-bot/scripts/diagnose_strategy.py...,32,data provider,,
options-bot/data/alpaca_provider.py,__init__,function,47,FALSE,options-bot/backend/db_log_handler.py; options-bot/data/theta_provider.py; options-bot/data/vix_provider.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/lgbm_predictor.py; options-bot/ml/scalp_predictor.py; options-bot/ml/swing_classifier_predictor.py; options-bot/ml/tft_predictor.py; options-bot/ml/xgboost_predictor.py; options-bot/risk/risk_manager.py...,16,data provider,,
options-bot/data/alpaca_provider.py,_init_clients,function,58,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,_timeframe_to_alpaca,function,78,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,get_historical_bars,function,96,TRUE,options-bot/data/provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py...,18,data provider,,
options-bot/data/alpaca_provider.py,get_latest_price,function,228,TRUE,options-bot/data/provider.py; options-bot/scripts/test_providers.py,2,data provider,,
options-bot/data/alpaca_provider.py,test_connection,function,249,TRUE,options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/scripts/test_providers.py,5,data provider,,
options-bot/data/alpaca_provider.py,mapping,variable,82,TRUE,options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py; options-bot/strategies/scalp_strategy.py; options-bot/ui/src/pages/SignalLogs.tsx,12,data provider,,
options-bot/data/alpaca_provider.py,start_time,variable,119,TRUE,options-bot/backend/routes/trading.py; options-bot/data/theta_provider.py,10,data provider,,
options-bot/data/alpaca_provider.py,tf,variable,127,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,all_bars,variable,128,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,current_start,variable,129,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,page_count,variable,130,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,result,variable,216,TRUE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py...,240,data provider,,
options-bot/data/alpaca_provider.py,result,variable,218,TRUE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py...,240,data provider,,
options-bot/data/alpaca_provider.py,result,variable,219,TRUE,options-bot/backend/app.py; options-bot/backend/routes/models.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py...,240,data provider,,
options-bot/data/alpaca_provider.py,elapsed,variable,221,TRUE,options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/data/vix_provider.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/trainer.py; options-bot/scripts/startup_check.py; options-bot/scripts/validate_data.py; options-bot/strategies/base_strategy.py; options-bot/utils/circuit_breaker.py,57,data provider,,
options-bot/data/alpaca_provider.py,request,variable,238,TRUE,options-bot/backend/schemas.py; options-bot/data/theta_provider.py; options-bot/data/vix_provider.py; options-bot/ml/liquidity_filter.py; options-bot/scripts/test_providers.py; options-bot/scripts/validate_data.py; options-bot/ui/src/api/client.ts; options-bot/utils/alerter.py,55,data provider,,
options-bot/data/alpaca_provider.py,bars,variable,239,TRUE,options-bot/data/greeks_calculator.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/feature_engineering/general_features.py; options-bot/ml/feature_engineering/scalp_features.py...,278,data provider,,
options-bot/data/alpaca_provider.py,account,variable,255,TRUE,options-bot/backend/routes/system.py; options-bot/ml/ensemble_predictor.py; options-bot/scripts/startup_check.py; options-bot/scripts/test_providers.py; options-bot/scripts/validate_data.py; options-bot/ui/src/pages/Dashboard.tsx,22,data provider,,
options-bot/data/alpaca_provider.py,price,variable,241,TRUE,options-bot/data/greeks_calculator.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/ml/ev_filter.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/feature_engineering/scalp_features.py; options-bot/ml/feature_engineering/swing_features.py...,71,data provider,,
options-bot/data/alpaca_provider.py,request,variable,142,TRUE,options-bot/backend/schemas.py; options-bot/data/theta_provider.py; options-bot/data/vix_provider.py; options-bot/ml/liquidity_filter.py; options-bot/scripts/test_providers.py; options-bot/scripts/validate_data.py; options-bot/ui/src/api/client.ts; options-bot/utils/alerter.py,55,data provider,,
options-bot/data/alpaca_provider.py,bars,variable,149,TRUE,options-bot/data/greeks_calculator.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/feature_engineering/general_features.py; options-bot/ml/feature_engineering/scalp_features.py...,278,data provider,,
options-bot/data/alpaca_provider.py,bar_list,variable,156,TRUE,options-bot/data/vix_provider.py,2,data provider,,
options-bot/data/alpaca_provider.py,page_df,variable,157,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,last_ts,variable,180,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,current_start,variable,183,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,current_start,variable,153,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,last_ts,variable,182,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,current_start,variable,186,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,current_start,variable,190,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,delay,variable,199,TRUE,options-bot/backend/routes/trading.py; options-bot/config.py; options-bot/data/theta_provider.py; options-bot/utils/circuit_breaker.py,7,data provider,,
options-bot/data/alpaca_provider.py,current_start,variable,210,TRUE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:logging,import,17,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:time,import,18,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:datetime.datetime,import,19,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:datetime.timedelta,import,19,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:typing.Optional,import,20,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:pandas,import,22,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:sys,import,24,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:pathlib.Path,import,25,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:config.ALPACA_API_KEY,import,27,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:config.ALPACA_API_SECRET,import,27,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:config.ALPACA_PAPER,import,27,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:utils.circuit_breaker.CircuitBreaker,import,32,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:utils.circuit_breaker.exponential_backoff,import,32,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:data.provider.StockDataProvider,import,33,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:alpaca.data.historical.StockHistoricalDataClient,import,61,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:alpaca.trading.client.TradingClient,import,62,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:alpaca.data.timeframe.TimeFrame,import,80,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:alpaca.data.timeframe.TimeFrameUnit,import,80,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:alpaca.data.requests.StockBarsRequest,import,125,FALSE,,0,data provider,,
options-bot/data/alpaca_provider.py,import:alpaca.data.requests.StockLatestBarRequest,import,236,FALSE,,0,data provider,,
options-bot/data/earnings_calendar.py,logger,variable,15,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/alpaca_provider.py; options-bot/data/greeks_calculator.py...,1566,earnings calendar,,
options-bot/data/earnings_calendar.py,_cache,variable,18,FALSE,,0,earnings calendar,,
options-bot/data/earnings_calendar.py,_CACHE_TTL_SECONDS,variable,19,FALSE,,0,earnings calendar,,
options-bot/data/earnings_calendar.py,has_earnings_in_window,function,22,TRUE,options-bot/strategies/base_strategy.py,2,earnings calendar,,
options-bot/data/earnings_calendar.py,_get_earnings_dates,function,82,FALSE,,0,earnings calendar,,
options-bot/data/earnings_calendar.py,window_start,variable,56,TRUE,options-bot/ml/tft_trainer.py; options-bot/scripts/walk_forward_backtest.py,8,earnings calendar,,
options-bot/data/earnings_calendar.py,window_end,variable,57,TRUE,,0,earnings calendar,,
options-bot/data/earnings_calendar.py,now,variable,92,TRUE,options-bot/backend/app.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/models.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py...,152,earnings calendar,,
options-bot/data/earnings_calendar.py,earnings_dates,variable,60,TRUE,,0,earnings calendar,,
options-bot/data/earnings_calendar.py,cached,variable,94,TRUE,options-bot/backend/app.py; options-bot/data/options_data_fetcher.py; options-bot/data/vix_provider.py; options-bot/scripts/backtest.py; options-bot/strategies/base_strategy.py,13,earnings calendar,,
options-bot/data/earnings_calendar.py,ticker,variable,110,TRUE,options-bot/data/provider.py; options-bot/data/vix_provider.py; options-bot/ml/ev_filter.py,3,earnings calendar,,
options-bot/data/earnings_calendar.py,raw_dates,variable,112,TRUE,,0,earnings calendar,,
options-bot/data/earnings_calendar.py,earnings_dates,variable,120,TRUE,,0,earnings calendar,,
options-bot/data/earnings_calendar.py,nearest,variable,63,TRUE,options-bot/ml/ev_filter.py; options-bot/scripts/validate_data.py,2,earnings calendar,,
options-bot/data/earnings_calendar.py,import:logging,import,10,FALSE,,0,dependency import,,
options-bot/data/earnings_calendar.py,import:time,import,11,FALSE,,0,dependency import,,
options-bot/data/earnings_calendar.py,import:datetime.date,import,12,FALSE,,0,dependency import,,
options-bot/data/earnings_calendar.py,import:datetime.timedelta,import,12,FALSE,,0,dependency import,,
